_id,data,hora,natureza_acidente,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,bairro_cruzamento,tipo,auto,ciclom,moto,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,num_semaforo,sentido_via,descricao,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
429,2020-01-15T00:00:00,08:22:00,SEM VÍTIMA,FINALIZADA,ÁGUA FRIA,RUA DA REGENERACAO,,AV BEBERIBE,AO LADO DO POSTO DE COMBUSTÍVEL BR,ÁGUA FRIA,ABALROAMENTO TRANSVERSAL,1,,,,,,1,,,0,,187,SUBURBIO,COLISAO S/ VITIMA. ENTRE VEICULO PARTICULAR E CAMINHAO DA COCA COLA. VT. 011. GM. DOUGLAS E RAFAEL LUIZ NO LOCAL,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Não existe,,
430,2020-01-15T00:00:00,08:25:00,SEM VÍTIMA,FINALIZADA,ESTÂNCIA,AV DR JOSE RUFINO,46,,APÓS O COLÉGIO VISÃO,ESTÂNCIA,COLISÃO TRASEIRA,2,,,,,,,,,0,,,CIDADE,DOIS AUTOS,Longo da via,Bom,Sem defeito,Incompleta,Seca,,Não existe,Outras,60 km/h,Dupla,Faixa seccionada,,
431,2020-01-15T00:00:00,09:37:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV JOAO DE BARROS,919,,EM FRENTE AO SANTANDER,SANTO AMARO,COLISÃO TRASEIRA,3,,,,,,,,,0,,,CIDADE,SEM VITIMA. ENTRE TRES VEICULOS.,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,,Dupla,Canteiro central,,
432,2020-01-15T00:00:00,09:46:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA PROFESSOR JOSE BRANDAO,,AV ENGENHEIRO DOMINGOS FERREIRA,,BOA VIAGEM,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,550,SUBURBIO,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Faixa contínua,,
433,2020-01-15T00:00:00,10:12:00,SEM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,2240,,MOTO ELETRICA,IPSEP,COLISÃO TRASEIRA,2,,,,,,,,,0,,,SUBURBIO,DOIS AUTOS,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,,Outros,Outras,,Única,Faixa seccionada,Canteiro central,
434,2020-01-15T00:00:00,10:33:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,AV CAXANGA,3595,,EM FRENTE A ESCOLA FERNANDES VIEIRA- Nº 3595,IPUTINGA,COLISÃO TRASEIRA,2,,,,,,,,,0,,229,CIDADE,SEM VITIMAS,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,Canteiro central,
435,2020-01-15T00:00:00,10:38:00,SEM VÍTIMA,FINALIZADA,CORDEIRO,RUA GOMES TABORDA,951,,ARMAZEM SANTO ANDRE,CORDEIRO,COLISÃO TRASEIRA,3,,,,,,,,,0,,,,SEM VITIMA. ENTRE TRES VEICULOS,Longo da via,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,,
436,2020-01-15T00:00:00,10:47:00,SEM VÍTIMA,CANCELADA,AREIAS,RUA BARROS SOBRINHO,112,,PROX A HONDA CENTRO DE TREINAMENTO,AREIAS,COLISÃO,1,,,,,,1,,,0,,,,COLISAO S/ VITIMA ENTRE VEICULO PARTICULAR E CAMINHAO,,,,,,,,,,,,,
437,2020-01-15T00:00:00,11:39:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,4815,,PARVI LOCADORA,IMBIRIBEIRA,COLISÃO TRASEIRA,2,,,,,,,,,0,,,CIDADE,COLISAO S/ VITIMA. ENTRE DOIS VEICULOS,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Canteiro central,,
438,2020-01-15T00:00:00,11:44:00,SEM VÍTIMA,CANCELADA,AFLITOS,AV RUI BARBOSA,1541,,EM FRENTE AO COLEGIO DAMAS,AFLITOS,COLISÃO,2,,,,,,,,,0,,,,COLISAO S/ VITIMA.ENTRE DOIS VEICULOS,,,,,,,,,,,,,
439,2020-01-15T00:00:00,12:02:00,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,AV GOVERNADOR AGAMENON MAGALHAES,,RUA JOSE LUIZ DA SILVEIRA BARROS,,ESPINHEIRO,CHOQUE VEÍCULO PARADO,2,,,,,,,,,0,,,SUBURBIO,COLISÃO SEM VITIMA,,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa seccionada,,
440,2020-01-15T00:00:00,12:23:00,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA DOM BOSCO,1183,AV CONDE DA BOA VISTA,ESQUINA DO POSTO DOM BOSCO,BOA VISTA,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,1,,27,SUBURBIO,COM VITIMA,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,40 km/h,,Faixa,,
441,2020-01-15T00:00:00,12:26:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,AV BOA VIAGEM,3722,,EM FRENTE AO ORLA BAR E RESTAURANTE,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,COLISÃO SEM VÍTIMA,,,,,,,,,,,,,
442,2020-01-15T00:00:00,14:08:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA PROFESSOR JOAO MEDEIROS,533,,ED RENATO MEDEIROS,BOA VIAGEM,COLISÃO TRASEIRA,1,,1,,,,,,,0,,335,CIDADE,COLISÃO SEM VITIMA,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Faixa seccionada,,
443,2020-01-15T00:00:00,14:19:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,945,,EM FRENTE DO QUARTEL,AFOGADOS,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,1,,,CIDADE,COM VITIMA,Longo da via,Bom,Sem defeito,Incompleta,Seca,,Faixa de pedestre,Outras,,Dupla,Faixa,,
444,2020-01-15T00:00:00,15:48:00,SEM VÍTIMA,FINALIZADA,BRASÍLIA TEIMOSA,RUA ARABAIANA,,RUA ARTUR BERNARDES,,BRASÍLIA TEIMOSA,ABALROAMENTO TRANSVERSAL,1,,,,,1,,,,0,,,,COLISÃO SEM VÍTIMA,,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Única,Não existe,,
445,2020-01-15T00:00:00,15:55:00,COM VÍTIMA,FINALIZADA,MADALENA,AV JOSE GONCALVES DE MEDEIROS,118,,EM FRENTE A ENTRADA DO EXTRA,MADALENA,ABALROAMENTO LONGITUDINAL,,,2,,,,,,,2,,,SUBURBIO,COLISÃO COM VÍTIMA,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,,Dupla,Faixa contínua,Faixa seccionada,
446,2020-01-15T00:00:00,16:20:00,SEM VÍTIMA,FINALIZADA,GRAÇAS,AV RUI BARBOSA,370,,,GRAÇAS,COLISÃO TRASEIRA,1,,,,,,,,,0,,,CIDADE,COLISÃO SEM VÍTIMA,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Faixa seccionada,,
447,2020-01-15T00:00:00,17:03:00,SEM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,,,EM FRENTE SÃO PAULO VEÍCULOS,IPSEP,COLISÃO TRASEIRA,2,,,,,,,,,0,,,SUBURBIO,COLISÃO SEM VÍTIMA,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não há placas,60 km/h,Dupla,Faixa seccionada,Canteiro central,
448,2020-01-15T00:00:00,17:04:00,SEM VÍTIMA,FINALIZADA,ILHA DO RETIRO,RUA BENFICA,,,SAÍDA DO TÚNEL CHICO SCIENCE,ILHA DO RETIRO,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,,,COLISÃO SEM VÍTIMA,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,40 km/h,Única,Faixa seccionada,,
449,2020-01-15T00:00:00,17:33:00,SEM VÍTIMA,FINALIZADA,SANTO ANTÔNIO,RUA IMPERADOR PEDRO SEGUNDO,307,RUA MARQUES DO RECIFE,EM FRENTE AO EDIFÍCIO ARMANDO MONTEIRO FILHO,SANTO ANTÔNIO,ABALROAMENTO LONGITUDINAL,,,,,,1,1,,,0,,,,COLISÃO SEM VÍTIMA,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Única,Faixa seccionada,,
450,2020-01-15T00:00:00,17:39:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,RUA GASTAO VIDIGAL,,,EM FRENTE AO CALDINHO DO MARROM E A PARADA DE Nº 090278,VÁRZEA,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,281,SUBURBIO,COLISÃO SEM VÍTIMA,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,,
451,2020-01-15T00:00:00,17:56:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,2728,,TAMBAÍ,IMBIRIBEIRA,COLISÃO TRASEIRA,1,,,,,1,,,,0,,161,SUBURBIO,ENTRE ONIBUS X AUTO PASSEIO S/V,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Dupla,Canteiro central,,
452,2020-01-15T00:00:00,18:18:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),,,,BOA VIAGEM,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,,SUBURBIO,ENTRE DOIS AUTOS S/V,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Canteiro central,,
453,2020-01-15T00:00:00,18:34:00,SEM VÍTIMA,FINALIZADA,DOIS IRMÃOS,,,,PRÓXIMO AO HOTEL SENZALA,DOIS IRMÃOS,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,416,,DOIS ONIX,Cruzamento,Bom,Sem defeito,Incompleta,,,Não existe,R-6a,,Dupla,Não existe,,
454,2020-01-15T00:00:00,18:58:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA ARQUITETO LUIZ NUNES,873,,,IMBIRIBEIRA,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,0,,,SUBURBIO,MOTO X COROLA,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h,Dupla,Faixa contínua,,
455,2020-01-15T00:00:00,19:13:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DOS NAVEGANTES,74,RUA HENRIQUE CAPITULINO,EDF VIRGINIA WOOLF Nº 74,BOA VIAGEM,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,,SUBURBIO,HONDA HRV X COROLA,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Placas Pare,,Única,Faixa seccionada,,
456,2020-01-15T00:00:00,19:31:00,COM VÍTIMA,FINALIZADA,VÁRZEA,RUA VALE DO SIRIJI,130,,ENF A FABRICA ESTUDIO ZERO,VÁRZEA,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,1,,,SUBURBIO,SANDERO X MOTO,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,,
457,2020-01-15T00:00:00,19:58:00,COM VÍTIMA,CANCELADA,BOA VIAGEM,RUA WALDEMAR NERY CARNEIRO MONTEIRO,,RUA CRUZEIRO DO FORTE,E/F A ESCOLA VILA APRENDIZ,BOA VIAGEM,COLISÃO,1,,1,,,,,,,1,,,,ENTRE AUTO PASSEIO X MOTO COM VÍTIMA,,,,,,,,,,,,,
458,2020-01-15T00:00:00,20:09:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA JACI,120,AV GENERAL MAC ARTHUR,ART LED MAT ELÉTRICOS,IMBIRIBEIRA,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,,CIDADE,ENTRE AUTO PASSEIO X ONIBUS S/V,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Placas Pare,,Única,Não existe,,
459,2020-01-15T00:00:00,22:43:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA RIBEIRO DE BRITO,,RUA AMALIA BERNARDINO DE SOUZA,AO LADO DA UNISSAU/ PROX AO RESTAURANTE CARCARÁ,BOA VIAGEM,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,2,,,CIDADE,ENTRE AUTO PASSEIO X MOTO COM VÍTIMA,Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
460,2020-01-15T00:00:00,22:45:00,SEM VÍTIMA,FINALIZADA,ILHA DO RETIRO,AV ENGENHEIRO ABDIAS DE CARVALHO,,RUA SENADOR FABIO DE BARROS,ENTRE AO POSTO IPIRANGA,ILHA DO RETIRO,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,355,SUBURBIO,CELTA X AUTO,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não há placas,,Única,Faixa seccionada,,
461,2020-01-16T00:00:00,05:33:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,RUA DR GILSON MACHADO GUIMARAES,,AV ENGENHEIRO DOMINGOS FERREIRA,AO LADO DO EXTRA- FAIXA DA DIREITA,BOA VIAGEM,COLISÃO,,,,,,,2,,,0,,,380,COLISÃO ENTRE DOIS CAMINHÕES S/V,,,,,,,,,,,,,
462,2020-01-16T00:00:00,06:45:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,RUA PROFESSOR JULIO OLIVEIRA,7770,AV PROFESSOR JOAQUIM CAVALCANTI,,IPUTINGA,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,,,SEM VITIMAS,,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Placas Pare,,Única,Não existe,,
463,2020-01-16T00:00:00,08:05:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA CONEGO ROMEU,637,AV MARECHAL JUAREZ TAVORA,ARMAZEM ECOSEL,BOA VIAGEM,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,1,,,CIDADE,COLISAO COM VITIMA. ENTRE VEICULO E MOTO,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Canal,,
464,2020-01-16T00:00:00,09:06:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA PETROLINA,,RUA CORONEL BENEDITO CHAVES,ANTIGO RECIFE MONTE HOTEL,BOA VIAGEM,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,,CIDADE,COLISÃO S/VITIMAS ENTRE UM AUTO E UM CAMINHÃO,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,30 km/h,Única,Não existe,,
465,2020-01-16T00:00:00,09:06:00,SEM VÍTIMA,FINALIZADA,PRADO,RUA JOAO IVO DA SILVA,,,,PRADO,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,0,,,SUBURBIO,COLISAO S/ VITIMA. ENTRE VEICULO E MOTO,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Não existe,,
466,2020-01-16T00:00:00,09:09:00,SEM VÍTIMA,CANCELADA,AFOGADOS,RUA ERNESTO CAVALCANTI,104,,EM FRENTE A EMPRESA COMPLACAS,AFOGADOS,COLISÃO,1,,,,,,1,,,0,,,,SEM VITIMAS,,,,,,,,,,,,,
467,2020-01-16T00:00:00,09:35:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,RUA JERONIMO VILELA,725,,EM FRENTE AO BAR DO ZE E RESTAURANTE ESTAÇÃO DA TERRA,CAMPO GRANDE,COLISÃO COM CICLISTA,1,,,1,,,,,,1,,341,SUBURBIO,AUTO E PEDESTRE,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Faixa contínua,,
468,2020-01-16T00:00:00,09:43:00,COM VÍTIMA,FINALIZADA,JOANA BEZERRA,RUA MIRANDOPOLIS,,,TERMINAL DE JOANA BEZERRA. VIA DE ACESSO AO TI. EM FRENTE A LILI MODAS.,JOANA BEZERRA,ABALROAMENTO LONGITUDINAL,,,,,,1,,,1,1,,,CIDADE,COLISAO COM VITIMA. ONIBUS E CARROÇA DA PREFEITURA,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Não existe,,
469,2020-01-16T00:00:00,09:56:00,SEM VÍTIMA,FINALIZADA,CORDEIRO,AV ENGENHEIRO ABDIAS DE CARVALHO,,AV GENERAL SAN MARTIN,SOB O SEMÁFORO 058,CORDEIRO,COLISÃO FRONTAL,1,,1,,,,,,,0,,58,SUBURBIO,COLISAO S/ VITIMA. CARRO E MOTO./GM: ANDRE LUCENA NO QTH,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Dupla,Canteiro central,,
470,2020-01-16T00:00:00,10:10:00,SEM VÍTIMA,CANCELADA,IPSEP,AV RECIFE,2829,RUA ARISTIDES LOBO,EM FRENTE A BATERIAS HELIAR,IPSEP,COLISÃO,2,,,,,,,,,0,,616,CEASA,SEM VITIMAS,,,,,,,,,,,,,
471,2020-01-16T00:00:00,10:20:00,SEM VÍTIMA,FINALIZADA,BONGI,AV ENGENHEIRO ABDIAS DE CARVALHO,,AV GENERAL SAN MARTIN,LADO OPOSTO FUNASE,BONGI,COLISÃO TRASEIRA,2,,,,,,,,,0,,58,CIDADE,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,,Única,Faixa seccionada,,
472,2020-01-16T00:00:00,10:52:00,SEM VÍTIMA,FINALIZADA,TORRÕES,AV BICENTENARIO DA REVOLUCAO FRANCESA,35,,,TORRÕES,COLISÃO TRASEIRA,1,,1,,,,,,,0,,,SUBURBIO,COLISAO S/ VITIMA. ENTRE CARRO E MOTO,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
473,2020-01-16T00:00:00,11:08:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA BENFICA,997,,EM FRENTE A BOSCH SERVICE,MADALENA,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,,CIDADE,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Não existe,,
474,2020-01-16T00:00:00,11:39:00,SEM VÍTIMA,FINALIZADA,MADALENA,AV VISCONDE DE ALBUQUERQUE,457,RUA BARTOLOMEU DE GUSMAO,PADARIA ENGENHO MADALENA,MADALENA,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,,SUBURBIO,COLISAO S/ VITIMA. DOIS VEICULOS,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,,Única,Faixa contínua,Faixa seccionada,
475,2020-01-16T00:00:00,11:52:00,SEM VÍTIMA,FINALIZADA,BOMBA DO HEMETÉRIO,RUA PROFESSOR JOSE AMARINO DOS REIS,427,RUA CHA DE ALEGRIA,,BOMBA DO HEMETÉRIO,CHOQUE VEÍCULO PARADO,1,,1,,,1,,,,0,,,SUBURBIO,COLISÃO S/VITIMAS ENTRE UM ONIBUS- UM AUTO E UMA MOTO,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,,Dupla,Não existe,,
476,2020-01-16T00:00:00,12:39:00,COM VÍTIMA,FINALIZADA,TEJIPIÓ,AV DR JOSE RUFINO,248,,EM FRENTE AO CARTORIO DE TEJIPIO,TEJIPIÓ,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,1,,411,SUBURBIO,COLISÃO COM VITIMA,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Dupla,,,
477,2020-01-16T00:00:00,13:16:00,SEM VÍTIMA,FINALIZADA,ILHA DO LEITE,RUA FRANCISCO ALVES,408,,HOSP. UNIMED - BEIRA RIO,ILHA DO LEITE,COLISÃO TRASEIRA,2,,,,,,,,,0,,,SUBURBIO,COLISÃO SEM COLISÃO,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,,,Dupla,Faixa contínua,,
478,2020-01-16T00:00:00,13:36:00,SEM VÍTIMA,PENDENTE,MADALENA,RUA JOSE OSORIO,,,EM FRENTE AO RM EXPRESS,MADALENA,COLISÃO,2,,1,,,,,,,0,,,,COLISÃO SEM VÍTIMA,,,,,,,,,,,,,
479,2020-01-16T00:00:00,13:36:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,3114,,EM FRENTE AO HOTEL JANGADEIRO,BOA VIAGEM,COLISÃO TRASEIRA,2,,,,,,,,,0,,555,CIDADE,COLISAO SEM VITIMAS,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa contínua,Faixa seccionada,
480,2020-01-16T00:00:00,13:52:00,SEM VÍTIMA,FINALIZADA,ESTÂNCIA,RUA JOSE GOMES DE MOURA,816,,AO LADO DA CASA DO PORTA PALETES,ESTÂNCIA,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,,SUBURBIO,COLISÃO SEM VITIMA,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,,Única,Não existe,,
481,2020-01-16T00:00:00,14:31:00,SEM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,AV GOVERNADOR CARLOS DE LIMA CAVALCANTI,SEMÁFORO,DERBY,COLISÃO TRASEIRA,3,,,,,,,,,0,,75,,COLISAO ENTRE TRES VEICULOS SEM VITIMAS,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,60 km/h,Dupla,Canal,,
482,2020-01-16T00:00:00,15:28:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,AV JOAQUIM RIBEIRO,,,UPA CAXANGÁ,VÁRZEA,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,281,SUBURBIO,COLISÃO SEM VITIMA,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,,Dupla,Faixa contínua,Faixa seccionada,Canteiro central
483,2020-01-16T00:00:00,15:30:00,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA QUARENTA E OITO,97,,EM FRENTE AO Nº 97,ESPINHEIRO,COLISÃO TRASEIRA,2,,,,,,,,,0,,,,COLISÃO SEM VÍTIMA,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa contínua,,
484,2020-01-16T00:00:00,15:43:00,SEM VÍTIMA,FINALIZADA,,AV GOVERNADOR AGAMENON MAGALHAES,,,SOB O SEMÁFORO Nº 173- SENTIDO BOA VIAGEM,,COLISÃO TRASEIRA,2,,,,,,,,,0,,173,,COLISÃO SEM VÍTIMA,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h,Dupla,Faixa contínua,,
485,2020-01-16T00:00:00,16:08:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,RUA MINISTRO JOAO ALBERTO,,,AO LADO DO SHOPPING DOS COLCHÕES,IPUTINGA,COLISÃO TRASEIRA,1,,,,,1,,,,0,,231,SUBURBIO,COLISÃO SEM VITIMA,Longo da via,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Única,Faixa contínua,,
486,2020-01-16T00:00:00,16:35:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,4880,,EM FRENTE A GALERIA PRAIA SUL,BOA VIAGEM,COLISÃO TRASEIRA,3,,,,,,,,,0,,,CIDADE,COLISAO SEM VITIMAS,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h,Única,Faixa seccionada,,
487,2020-01-16T00:00:00,17:06:00,SEM VÍTIMA,FINALIZADA,ILHA DO LEITE,RUA SENADOR JOSE HENRIQUE,224,AV GOVERNADOR AGAMENON MAGALHAES,EM FRENTE AO RESIDENCIAL ISAAC NEWTON,ILHA DO LEITE,COLISÃO TRASEIRA,2,,,,,,,,,0,,,SUBURBIO,COLISÃO SEM VITIMA,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6b,30 km/h,Única,Faixa seccionada,,
488,2020-01-16T00:00:00,17:08:00,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA DO ESPINHEIRO,,AV JOAO DE BARROS,,ESPINHEIRO,COLISÃO TRASEIRA,1,,1,,,,,,,0,,89,,AUTO X MOTO SEM VÍTIMA,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa contínua,,
489,2020-01-16T00:00:00,17:26:00,COM VÍTIMA,EQUIPE EM DESLOCAMENTO,MACAXEIRA,RUA CORONEL JOAO BATISTA DO REGO BARROS,,,EM FRENTE A ENTRADA DO PARQUE DA MACAXEIRA,MACAXEIRA,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,1,,,CIDADE,COLISÃO COM VITIMA,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
490,2020-01-16T00:00:00,17:31:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,41,EST DOS REMEDIOS,VIDRAÇARIA DIAMANTE LADO OPOSTO,AFOGADOS,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,53,SUBURBIO,COLISÃO SEM VÍTIMA,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Faixa seccionada,,
491,2020-01-16T00:00:00,18:12:00,SEM VÍTIMA,FINALIZADA,PRADO,EST DOS REMEDIOS,2056,AV ENGENHEIRO ABDIAS DE CARVALHO,BOB´S,PRADO,COLISÃO TRASEIRA,2,,,,,,,,,0,,52,CIDADE,ONIX X PRISMA,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa contínua,Faixa seccionada,
